centroid3,0.01639,0.01639,0.06557,7.45902,0.0,2.70492,3.13115,0.0,0.77049,
3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,
32.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,
90.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,
91.0,0.0,0.0,0.0,17.0,0.0,4.0,1.0,0.0,2.0,
92.0,0.0,0.0,1.0,8.0,0.0,3.0,4.0,0.0,3.0,
93.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,1.0,
94.0,0.0,0.0,0.0,31.0,0.0,3.0,2.0,0.0,2.0,
95.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,
96.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,1.0,
98.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,
99.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,
101.0,0.0,0.0,0.0,35.0,0.0,3.0,1.0,0.0,2.0,
103.0,0.0,0.0,0.0,31.0,0.0,3.0,5.0,0.0,1.0,
104.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,
105.0,0.0,0.0,1.0,29.0,0.0,3.0,5.0,0.0,2.0,
106.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,2.0,
108.0,0.0,0.0,0.0,30.0,0.0,3.0,4.0,0.0,1.0,
109.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,
110.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,2.0,
111.0,0.0,0.0,0.0,29.0,0.0,3.0,4.0,0.0,1.0,
112.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,
113.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,
114.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,3.0,
115.0,0.0,0.0,0.0,34.0,0.0,3.0,1.0,0.0,2.0,
118.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,2.0,
119.0,0.0,0.0,0.0,35.0,0.0,3.0,1.0,0.0,2.0,
120.0,0.0,0.0,0.0,28.0,0.0,3.0,4.0,0.0,1.0,
121.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,
128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
130.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
131.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
132.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
133.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
134.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
136.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,
138.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
139.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
140.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
141.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,
142.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
143.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
144.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
145.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
147.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,
148.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
149.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
150.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
151.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
152.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,
153.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
154.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
155.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
156.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,
157.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
159.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
163.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
169.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,
181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
200.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,
