centroid3,11.7,11.55,10.35,0.0,3.65,3.0,0.2,3.0,1.9,
86.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
88.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
107.0,10.0,10.0,8.0,0.0,15.0,3.0,1.0,3.0,1.0,
123.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
178.0,12.0,12.0,10.0,0.0,3.0,3.0,0.0,3.0,2.0,
179.0,9.0,9.0,8.0,0.0,3.0,3.0,0.0,3.0,1.0,
184.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,3.0,
185.0,12.0,10.0,9.0,0.0,4.0,3.0,0.0,3.0,1.0,
186.0,12.0,12.0,11.0,0.0,3.0,3.0,2.0,3.0,2.0,
188.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
190.0,13.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
191.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
192.0,13.0,13.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
193.0,10.0,10.0,8.0,0.0,3.0,3.0,0.0,3.0,1.0,
194.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
196.0,12.0,12.0,11.0,0.0,3.0,3.0,1.0,3.0,2.0,
197.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
199.0,11.0,11.0,10.0,0.0,3.0,3.0,0.0,3.0,2.0,
203.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,2.0,
204.0,12.0,12.0,11.0,0.0,3.0,3.0,0.0,3.0,3.0,
