centroid0,0.0,0.13636,0.22727,22.72727,4.36364,3.04545,2.09091,0.0,1.68182,
14.0,0.0,1.0,2.0,0.0,35.0,0.0,0.0,0.0,1.0,
25.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,
91.0,0.0,0.0,0.0,17.0,0.0,4.0,1.0,0.0,2.0,
93.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,1.0,
94.0,0.0,0.0,0.0,31.0,0.0,3.0,2.0,0.0,2.0,
96.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,1.0,
100.0,0.0,1.0,1.0,0.0,32.0,3.0,1.0,0.0,1.0,
101.0,0.0,0.0,0.0,35.0,0.0,3.0,1.0,0.0,2.0,
103.0,0.0,0.0,0.0,31.0,0.0,3.0,5.0,0.0,1.0,
105.0,0.0,0.0,1.0,29.0,0.0,3.0,5.0,0.0,2.0,
106.0,0.0,0.0,0.0,29.0,0.0,3.0,5.0,0.0,2.0,
108.0,0.0,0.0,0.0,30.0,0.0,3.0,4.0,0.0,1.0,
110.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,2.0,
111.0,0.0,0.0,0.0,29.0,0.0,3.0,4.0,0.0,1.0,
114.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,3.0,
115.0,0.0,0.0,0.0,34.0,0.0,3.0,1.0,0.0,2.0,
116.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,3.0,
117.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,2.0,
119.0,0.0,0.0,0.0,35.0,0.0,3.0,1.0,0.0,2.0,
120.0,0.0,0.0,0.0,28.0,0.0,3.0,4.0,0.0,1.0,
122.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,2.0,
146.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,2.0,
