centroid4,0.22222,0.0,0.38889,0.16667,0.22222,0.0,3.66667,0.0,0.0,
4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
22.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,
29.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
55.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,
78.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,
83.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,
124.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,
164.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,
165.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
166.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
170.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
172.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
174.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
176.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,
177.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,
182.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,
187.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
